financial,follow_cnt,followers_cnt,gender,status_cnt,verified_reason
False,14,660306,f,47,韩国/女子/女子组/组合/少女/少女时代/时代/成员/秀英
False,375,39917753,f,2247,台湾/知名/名主/主持/主持人
False,172,16602877,f,763,台湾/演员///歌手
False,35,5516399,m,313,歌手/杨/宗/纬
False,38,101659,f,1203,2007/年/英国/达人/秀/亚军/Connie/Talbot
False,293,14517341,m,1847,演员/罗/晋
False,498,553978,f,4200,香港/创作/歌手///曾/创作///我/真的/受伤/了///等//
False,539,10657524,m,1392,演员
False,212,7573073,m,667,歌手///主持/主持人
False,94,73177,m,221,导演///作品/有///孝庄/秘史///等/秘史/系列
False,137,1911022,f,840,知名/名歌/名歌手/歌手
False,638,7972196,m,2129,知名/知名演员/名演员/演员
False,97,276111,f,1034,台湾/台湾歌手/歌手///词曲/词曲创作/创作/创作者/作者
False,244,75067591,f,6730,台湾/演员
False,832,2016108,m,4156,央视/开心/开心辞典/辞典/典当/当家/男/主/播
False,564,12818263,f,5509,香港/演员///陈小春/小春/妻子///代表/代表作///我/的/失忆/男友////赵/氏/孤儿/案//
False,740,13820472,m,2763,导演///演员///曾/执导/导电/电影///北京/爱情/爱情故事/故事///
False,213,797550,f,1320,台湾/台湾歌手/歌手
False,142,25269764,m,375,人气/少年/偶像/组合/TFBOYS/成员///易/烊/千/玺
False,9,4588272,m,1352,韩国/S/M/ENTERTAINMENT/旗下/男子/男子组/组合/EXO/K
False,208,25572992,m,574,人气/少年/偶像/组合/TFBOYS/成员///王/源
False,216,26811849,m,862,人气/少年/偶像/组合/TFBOYS/队长///王/俊/凯
False,467,11222970,m,319,苏打/绿/主唱/青峰
False,173,273680,f,1881,台湾/知名/艺人///演/員///主持/主持人/天心///第/46/屆/金/鍾/獎///最佳/女主角/主角
False,141,132057,m,1650,泰国/演员/TAE//电影//B/区/32/号///男/主演
False,198,4014118,m,4040,知名/名歌/名歌手/歌手/影星/吴建豪
False,209,2759519,m,1147,知名/知名演员/名演员/演员////龙门/释家///创始/创始人
False,236,396127,m,5388,导演///相思/相思树////心香////漂亮/妈妈////周/渔/的/火车////我/愿意//
False,550,1194989,f,2463,香港/香港艺人/艺人/郑希怡
False,541,4912809,f,256,演员/颖/儿///代表/代表作///千山/暮/雪/////冰/与/火/的/青春///等
False,465,39498408,f,4738,演员///曾/获/第/29/届/百花/百花奖/最佳/女主角/主角/主角奖///金马/金马奖/最佳/女演员/演员/奖
False,582,482042,m,786,著名/著名演员/名演员/演员
False,519,1075853,f,1743,歌手/纪敏佳
False,561,25614813,m,3375,著名/著名演员/名演员/演员
False,663,3328134,f,6463,歌手
False,220,41509910,f,5207,演员////奋斗///中/饰演/夏/琳
False,10,1023514,m,283,美国/演员///在///绯闻/女孩///中/扮演/Nate
False,411,15773327,m,2059,艺人
False,113,305551,f,4426,陈美琪///香港/知名/知名演员/名演员/演员
False,1,1153093,m,181,歌手/费/翔
False,361,17425384,f,1497,知名/艺人
False,305,11716285,f,2248,演员///代表/代表作/代表作品/作品////白鹿原////守望/的/天空///等
False,23,6567413,f,572,韩国/当红/红女/女星///曾/主演/韩剧//My/Girl///Hello/小姐///等
False,582,3183898,m,1635,影视/演员
False,181,783765,m,1269,导演/Brett/Ratner//代表/代表作///尖峰/时刻///X/战警/3/
False,245,164696,f,6001,台湾/台湾歌手/歌手///代表/代表作///最/浪漫/的/事///等
False,30,290397,m,1453,韩国/男演员/演员///曾/出演///我/的/女友/是/九尾/九尾狐////浪漫/满屋/2//等
False,177,12676854,f,1402,知名/女演员/演员
False,33,23470467,m,451,韩国/国歌/歌手/PSY///爸爸///演唱/演唱者///歌迷/称/其/为///鸟/叔//
False,50,5867658,m,1151,歌手/庾澄庆
False,323,417005,f,1795,香港/香港艺人/艺人/谢婷婷/婷婷
False,77,14683802,f,1477,香港/影星
False,206,4506603,m,1749,演员///歌手
False,303,561353,f,18555,香港/知名/艺人
False,261,963599,f,5287,香港/金像/金像奖/影后
False,152,1116935,f,1956,著名/名歌/名歌手/歌手///开创/myyule/宇/悦/无限/数字/新/媒体/公司
False,952,25986955,f,3000,演/員///歌手
False,97,189557,f,640,著名/著名演员/名演员/演员/沈丹萍
False,107,521039,m,226,美籍/华裔/演员///电影/影人
False,33,444199,m,679,韩国/知名/艺人
False,15,5285012,m,112,韩国/新生/新生代/代演/演员/金/宇/彬///作品////绅士/的/品格/////学校/2013//等
False,263,1476798,f,1129,知名/知名演员/名演员/演员
False,168,254001,f,254,香港/知名/影视/演员/夏文汐///成名/成名作/名作///烈火/火青/青春///1982/
False,1106,1406776,m,5057,香港/歌手
False,203,6188093,m,980,赵本山/本山/徒弟/宋/小宝
False,232,86160,m,1304,香港/香港艺人/艺人
False,1,2640423,f,1016,美国/著名/女歌手/歌手///国际/流行/行天/后///碧昂丝
False,569,9869018,m,1430,演员///出演///爱情/公寓//
False,97,2212781,f,1585,台湾/知名/艺人///歌手
False,223,703968,m,932,知名/演/員///歌手///代表/代表作///薰衣草/衣草////海豚/湾/恋人///歌曲///花香//
False,45,1163009,f,489,香港/演员/黎/姿
False,522,74100,m,1988,香港/歌手
False,628,4500138,m,6473,浙江/卫视/中国/蓝/主持/主持人/华/少
False,581,19183,m,2063,香港/太极/极乐/乐队
False,183,11006912,m,3446,香港/歌手
False,225,1534354,m,743,香港/演/員
False,72,2392160,m,988,香港/演员///歌手
False,28,3999846,m,228,韩国/国人/人气/演员/金/桢/勋
False,107,46698,f,455,香港/无线/无线电/无线电视/电视//TVB//演员/谢/雪/心
False,429,1544686,m,2536,歌手///演员
False,135,339894,f,60,京城/名媛///歌手
False,430,5778138,m,580,原水/水木/水木年华/年华/华成/成员///音乐/音乐人/李/健
False,375,809029,m,548,演员
False,20,39794,m,326,日本/演员/池内/博/之///电视/电视剧/代表/代表作//GTO//BOYS/美/型/专家////电影/代表/代表作///叶/问//
False,16,1170930,m,108,著名/音/樂/人///電/影/導/演/及/演/員
False,138,411224,m,1138,著名/名歌/歌唱/歌唱家
False,730,1354182,f,3617,北京/乐/漾/影视/有限/有限公司/公司///创始/创始人
False,464,14520609,f,6017,香港/歌手///演员
False,588,128001,f,3706,香港/歌手/黑/妹/李/麗/霞//
False,175,215291,f,3001,台湾/演员///歌手///曾/出演///薰衣草/衣草/////千金/百分/百分百///等/热门/剧集
False,14,29512739,m,956,香港/知名/知名演员/名演员/演员
False,171,12574170,m,1478,知名/台湾/男演员/演员
False,276,48960663,f,1208,演员/高圆圆/圆圆
False,50,51145,m,709,作曲/作曲家/老/锣////忐忑/////相思/染/////静夜/思///等/曲/作者
False,10,599747,f,10,韩国/国人/人气/女歌手/歌手///前/当红/少女/组合/Fin/K/L/成员
False,12,32120913,m,21,主持/主持人
False,352,21164337,m,794,著名/名导/导演///作品/有///甲方/甲方乙方/乙方////集结/号////天下/无/贼///等
False,188,21042465,f,1053,知名/知名演员/名演员/演员/贾静雯
False,8,150642,m,150,韩国/当红/男演员/演员
False,119,1116349,f,1337,东方/东方歌舞团/方歌/歌舞/歌舞团/舞团/演员///歌手///影视/影视明星/明星
False,409,2515350,f,1997,香港/TVB/旗下/艺人
False,1647,825397,m,7970,气象/节目/节目主持/主持/主持人///微博/签约/自媒体/媒体
False,192,573444,f,1855,台湾/女歌手/歌手
False,0,6418754,m,887,台湾/台湾歌手/歌手
False,325,389036,f,796,韩国/性感/性感女/女歌手/歌手/Mina
False,178,792475,f,975,中国/国内/内地/演员
False,329,19354149,m,782,演员/冯/绍/峰
False,346,1599716,f,2627,歌手
False,205,335727,f,1026,知名/知名演员/名演员/演员/江珊
False,442,540977,f,4174,台湾/台湾歌手/歌手///音乐/制作/制作人/作人/黄韵玲
False,221,2158480,m,1069,台湾/新生/新生代/男艺人/艺人
False,95,1006217,m,332,音乐/组合/玖/月/奇迹//2008/年/荣获/CCTV3/星光/光大/大道/年度/总决赛/决赛/冠军
False,292,3763714,f,1793,艺人
False,775,3168269,m,450,知名/音乐/制作/制作人/作人
False,146,123471,m,857,台湾/演/員
False,242,139941,f,1202,著名/著名演员/名演员/演员////我/的/唐朝/兄弟////危险/生机///等/影视/影视剧/女一号/一号
False,342,1613043,f,1041,演员
False,16,2191875,m,152,韩国/新生/新生代/男演员/演员
False,253,20598574,f,442,香港/知名/女星/吴君如
False,6,2434131,m,290,韩国/国歌/歌手//Super/Junior/组合/组合成/合成/成员/金/希/澈
False,109,2366885,m,2307,知名/名歌/名歌手/歌手/张信哲
False,309,250719,f,7548,香港/演员
False,964,6514055,m,1130,电影/工作/工作者/作者
False,560,11419596,m,2082,演员///歌手///陈/翔
False,54,2258016,f,217,演员///代表/代表作///咱们/结婚/吧////裸/婚/时代////渴望///等
False,36,926075,f,424,韩国/女子/女子组/组合/少女/少女时代/时代/成员/俞/利
False,275,17909331,m,1098,香港/演员/刘恺威///出演/作品///换/子/成龙////烽火/火儿/儿女/儿女情////等
False,186,79209,f,315,导演/胡/玫
False,944,124798,f,2907,TVB/演员
False,510,145074,f,1427,演员/萨/日/娜///主要/作品///闯关/闯关东/关东///等
False,152,53434,f,2476,台湾/女子/二人/二人组/组合/中国/中国娃娃/娃娃
False,54,1082668,f,213,影星/陈冲
False,174,1351682,f,2381,演员/梅/婷
False,77,1019828,f,454,韩国/艺人
False,42,1007317,m,1217,美国/国歌/歌手/杰/森///玛/耶/兹///第/52/届/格莱美/最佳/流行/男歌手/歌手/奖得主/得主
False,73,100406,f,525,演员/戴春荣///作品///还珠格格/格格///等
False,18,26765,m,102,香港/著名/演/員
False,229,916418,f,1080,台湾/知名/名歌/名歌手/歌手/演员/川岛/茉/树/代/MAKIYO
False,383,4130020,f,1635,台/灣/主持/主持人/陶/晶/瑩
False,273,16211207,m,6091,导演
False,208,1554575,m,960,演员///凭///钢/的/琴///获/第二/第二十/第二十三/第二十三届/二十/二十三/二十三届/十三/十三届/三届/东京/东京国际/国际/电影/电影节/影帝
False,669,1453163,m,52,香港/演员///演过/过电/电影///力/王///电视/电视剧///天龙/天龙八部/八部////新/白/髮/魔女/傳//
False,4,419006,m,210,雅尼///世界/著名/名作/作曲/作曲家///演奏/演奏家///两度/获/格莱美/提名///拥有/35/张/白金/销量/专辑
False,808,352238,m,1464,知名/台湾/艺人/陈/亦/飞
False,177,4115768,m,566,知名/知名演员/名演员/演员///代表/代表作///白鹿原////我/愿意//
False,31,159531,f,457,韩/星/李/泰/兰
False,20,836785,m,300,韩国/国人/人气/男子/男子组/组合/JYJ//曾/发/专辑//In/Heaven//等
False,227,5388247,f,1161,演员///出演///不能/说/的/秘密/////蓝色/大门//
False,6,203375,f,106,法国/演员///歌手///代表/代表作/代表作品/作品///初吻/////芳/芳/////安娜/卡列/卡列尼/娜//
False,134,26306,f,626,演员/罗/娜////韦/斯贝克/贝克/贝克尔/克尔//Laura/Weissbecker//作品////俄罗斯/俄罗斯娃/罗斯/娃娃///等
False,415,105299,f,763,台湾/台湾歌手/歌手
False,136,99722,f,453,香港/知名/艺人/邵美琪
False,164,27574342,f,229,著名/著名演员/名演员/演员///歌手
False,290,93036,f,195,内地/知名/女歌手/歌手///代表/代表作///给/我/你/的/爱////红旗/红旗飘飘/飘飘///等//
False,217,147229,m,171,导演/丁/黑
False,4,1628539,m,647,台湾/著名/名歌/名歌手/歌手/张/宇
False,444,305587,f,4407,香港/香港艺人/艺人/歌手/泳/儿
False,585,127132,m,3783,香港/演艺///文艺/文艺界/艺界/人士
False,439,590090,f,2528,香港/演员////大唐/双龙/双龙传///演/师/妃/暄
False,135,1258571,m,2115,文化/文化名人/化名/名人///大型/大型活动/活动/策划/专家///词作家/作家
False,12,3002805,f,223,日本/艺人/仓木麻衣/麻衣
False,6,566958,m,763,韩国/组合/Super/Junior/队长///利特
False,594,11552044,m,3499,演员///投资/投资人//star/vc/创始/创始人
False,65,74933,m,40,香港/动作///喜剧/喜剧演员/演员
False,19,891316,m,261,韩国/超人/超人气/人气/男子/男子组/组合/2PM/成员/李俊/昊
False,100,6998,m,504,瑞典/旋律/硬/摇/乐队/Dynazty/官方/微博//
False,523,5356195,m,1082,好莱坞/著名/影星/汤姆///克鲁斯
False,54,347823,m,460,香港/演/員
False,136,922894,f,1453,知名/音乐/乐团/团体/飞/儿/乐团
False,264,896227,f,569,央视/主持/主持人
False,731,16859,m,388,旅日/二胡/演奏/演奏家///贾/鹏/芳////幽灵/幽灵公主/公主/////十面/十面埋伏/埋伏/////悲情/城市///等/电影/原声/演奏/演奏者
False,136,7666533,m,521,Beyond/乐队/贝斯/贝斯手////创作/歌手
False,336,3636374,f,2478,香港/tvb/演员
False,593,915823,f,5835,香港/歌手///香港/藝/人
False,125,4584946,m,145,著名/名歌/名歌手/歌手
False,439,40508018,m,2145,演员
False,83,789528,m,1187,国际/著名/名导/导演/岩/井俊二//
False,267,223438,m,449,香港/导演/唐季/礼
False,73,288514,f,519,著名/音乐/音乐人
False,562,150169,m,1867,前/黑豹/乐队/主唱///著名/摇滚/摇滚音乐/音乐/音乐人/栾/树
False,35,412443,m,267,五月/五月天/天乐/乐队/鼓手/冠/佑
False,487,564154,m,4242,著名/影星/莫少聪
False,19,3185013,m,115,韩国/艺人/Rain//唱片//RAINISM///等///电视/电视剧///浪漫/满屋///等
False,236,1131264,f,1407,新加坡/著名/著名演员/名演员/演员///新加坡/版///笑傲/笑傲江湖/傲江湖/江湖///中/饰演/任盈盈/盈盈
False,128,97025,f,1481,歌手///演员///电台/DJ
False,228,772939,m,808,主持/主持人/李/彬
False,9,28939185,m,327,韩国/演员/李/敏/镐
False,174,498593,m,1028,知名/名歌/名歌手/歌手/李/玖/哲
False,147,724915,m,1207,台湾/知名/名歌/名歌手/歌手
False,69,2007094,m,565,演员////奋斗///中华/子/的/饰演/饰演者
False,30,62624,m,27,韩国/演员/朱/镇/模///作品////霜花/花店////花/非/花/雾非雾///等
False,8,85401,m,8,爱尔兰/小/红莓/乐队///卡百利/百利//
False,207,475938,f,2690,歌手
False,5,21944,m,1078,美国/Thirty/Seconds/To/Mars/乐队
False,152,4334914,f,328,演员/鲍/蕾
False,207,812015,f,1580,知名/艺人/周海媚
False,145,8657560,m,305,知名/魔术/魔术师
False,91,1572158,f,463,演员
False,29,4865245,m,1038,韩国/男演员/演员///曾/出演///蓝色/生死/生死恋////伊甸/之/东///等/作品
False,65,5292501,m,680,歌手///演员
False,130,21040553,f,778,知名/知名演员/名演员/演员
False,25,82971,f,175,知名/知名演员/名演员/演员/李明启
False,116,532397,f,118,中国/中国台湾/台湾/女演员/演员/陈怡蓉
False,156,401860,m,1932,美籍/韩国/演员///歌手
False,922,3432600,m,1336,香港/著名/名作/作曲/作曲家///金马/金马奖/最佳/原创/音乐/音乐奖
False,558,93859,m,3431,梅兰/梅兰芳/京剧/京剧团/剧团/副团长/团长///国家/二级/演员/富/博/洋
False,23,14374,m,240,Fly/to/the/sky/组合/组合成/合成/成员///韩国/知名/名歌/名歌手/歌手/Brian/朱/珉/奎
False,341,46656,f,146,香港/演员/朱/咪咪///代表/代表作///陀枪师姐/师姐/////金/装/四大/才子/////月/满/轩尼诗//
False,258,5597406,f,1710,台湾/知名/女演员/演员/和/主持/主持人
False,28,1016146,m,120,韩国/演员///曾/出演///一枝/一枝梅////检察/检察官/公主////逆转/女王////公主/的/男人///等/大/热/韩剧
False,214,3809613,m,1236,演员///新版///红楼/红楼梦///饰/少年/贾宝玉/宝玉///电影///梅兰/梅兰芳///饰/少年/梅兰/梅兰芳
False,310,61928,f,378,87/版///红楼/红楼梦///薛宝钗/扮演/扮演者/张/莉
False,9,309483,m,58,韩国/知名/混血/男演员/演员
False,108,270226,m,68,凤凰/传奇/成员/曾/毅
False,147,94674,f,400,演员/史/可
False,173,1093608,m,486,香港/演员/八/兩/金///作品///食神////喜剧/喜剧之王////千/王/2000//等
False,35,63526,m,425,日本/歌手/组合
False,373,63748,m,1206,为/央视/热播/剧///牛郎/牛郎织女/织女///等/配唱/主题/主题曲///参加/19/届/金鸡/百花/电影/电影节/开幕/开幕式/等/大型/文艺/文艺演出/演出///中国/国音/音乐/金钟/金钟奖/奖得主/得主
